instant,dteday,season,month,hour,holiday,a_week,weather_situation,temp,atemp,humidity,wind_speed,casual,registered,count_cr,day_category,humidity_category
10551,3/20/2012,Spring,March,17,0,Tuesday,Clear,24.6,29.545,73,12.998,108,642,750,Weekday,High
10552,3/20/2012,Spring,March,18,0,Tuesday,Clear,24.6,29.545,69,16.9979,136,665,801,Weekday,Medium
10553,3/20/2012,Spring,March,19,0,Tuesday,Clear,23.78,27.275,73,8.9981,75,480,555,Weekday,High
10554,3/20/2012,Spring,March,20,0,Tuesday,Clear,23.78,27.275,68,6.0032,78,299,377,Weekday,Medium
10555,3/20/2012,Spring,March,21,0,Tuesday,Clear,22.96,26.515,73,0,38,239,277,Weekday,High
10556,3/20/2012,Spring,March,22,0,Tuesday,Clear,22.14,25.76,77,0,32,156,188,Weekday,High
10557,3/20/2012,Spring,March,23,0,Tuesday,Clear,21.32,25,83,0,10,80,90,Weekday,High
10558,3/21/2012,Summer,March,0,0,Wednesday,Clear,21.32,25,88,0,4,29,33,Weekday,High
10559,3/21/2012,Summer,March,1,0,Wednesday,Clear,21.32,25,83,6.0032,4,22,26,Weekday,High
10560,3/21/2012,Summer,March,2,0,Wednesday,Clear,20.5,24.24,88,8.9981,2,8,10,Weekday,High
10561,3/21/2012,Summer,March,3,0,Wednesday,Misty,20.5,24.24,88,12.998,1,7,8,Weekday,High
10562,3/21/2012,Summer,March,4,0,Wednesday,Misty,20.5,24.24,88,8.9981,0,4,4,Weekday,High
10563,3/21/2012,Summer,March,5,0,Wednesday,Misty,20.5,24.24,88,8.9981,4,35,39,Weekday,High
10564,3/21/2012,Summer,March,6,0,Wednesday,Misty,19.68,23.485,94,15.0013,10,139,149,Weekday,High
10565,3/21/2012,Summer,March,7,0,Wednesday,Light Rainsnow,19.68,23.485,94,12.998,34,338,372,Weekday,High
10566,3/21/2012,Summer,March,8,0,Wednesday,Light Rainsnow,19.68,23.485,94,7.0015,33,502,535,Weekday,High
10567,3/21/2012,Summer,March,9,0,Wednesday,Misty,20.5,24.24,88,11.0014,38,255,293,Weekday,High
10568,3/21/2012,Summer,March,10,0,Wednesday,Misty,21.32,25,83,11.0014,30,124,154,Weekday,High
10569,3/21/2012,Summer,March,11,0,Wednesday,Misty,21.32,25,83,11.0014,38,154,192,Weekday,High
10570,3/21/2012,Summer,March,12,0,Wednesday,Misty,22.14,25.76,77,0,58,171,229,Weekday,High
10571,3/21/2012,Summer,March,13,0,Wednesday,Misty,22.14,25.76,83,0,81,222,303,Weekday,High
10572,3/21/2012,Summer,March,14,0,Wednesday,Misty,22.96,26.515,78,0,74,151,225,Weekday,High
10573,3/21/2012,Summer,March,15,0,Wednesday,Misty,22.96,26.515,78,0,68,175,243,Weekday,High
10574,3/21/2012,Summer,March,16,0,Wednesday,Clear,23.78,27.275,73,0,91,287,378,Weekday,High
10575,3/21/2012,Summer,March,17,0,Wednesday,Clear,24.6,29.545,69,6.0032,113,616,729,Weekday,Medium
10576,3/21/2012,Summer,March,18,0,Wednesday,Clear,24.6,29.545,69,0,152,627,779,Weekday,Medium
10577,3/21/2012,Summer,March,19,0,Wednesday,Clear,24.6,30.305,64,0,86,496,582,Weekday,Medium
10578,3/21/2012,Summer,March,20,0,Wednesday,Clear,22.96,26.515,78,6.0032,76,298,374,Weekday,High
10579,3/21/2012,Summer,March,21,0,Wednesday,Clear,22.14,25.76,83,7.0015,47,204,251,Weekday,High
10580,3/21/2012,Summer,March,22,0,Wednesday,Clear,21.32,25,83,11.0014,41,156,197,Weekday,High
10581,3/21/2012,Summer,March,23,0,Wednesday,Clear,22.14,25.76,77,0,37,88,125,Weekday,High
10582,3/22/2012,Summer,March,0,0,Thursday,Clear,21.32,25,83,6.0032,9,32,41,Weekday,High
10583,3/22/2012,Summer,March,1,0,Thursday,Clear,21.32,25,83,6.0032,14,16,30,Weekday,High
10584,3/22/2012,Summer,March,2,0,Thursday,Clear,21.32,25,83,6.0032,1,5,6,Weekday,High
10585,3/22/2012,Summer,March,3,0,Thursday,Clear,21.32,25,83,6.0032,0,7,7,Weekday,High
10586,3/22/2012,Summer,March,4,0,Thursday,Misty,19.68,23.485,100,6.0032,0,6,6,Weekday,High
10587,3/22/2012,Summer,March,5,0,Thursday,Misty,19.68,23.485,100,6.0032,2,32,34,Weekday,High
10588,3/22/2012,Summer,March,6,0,Thursday,Misty,19.68,23.485,100,6.0032,10,126,136,Weekday,High
10589,3/22/2012,Summer,March,7,0,Thursday,Misty,19.68,23.485,100,6.0032,29,332,361,Weekday,High
10590,3/22/2012,Summer,March,8,0,Thursday,Misty,20.5,24.24,94,6.0032,51,598,649,Weekday,High
10591,3/22/2012,Summer,March,9,0,Thursday,Misty,20.5,24.24,94,6.0032,41,277,318,Weekday,High
10592,3/22/2012,Summer,March,10,0,Thursday,Misty,20.5,24.24,100,6.0032,32,110,142,Weekday,High
10593,3/22/2012,Summer,March,11,0,Thursday,Misty,21.32,25,94,0,53,166,219,Weekday,High
10594,3/22/2012,Summer,March,12,0,Thursday,Misty,22.14,25.76,88,12.998,48,224,272,Weekday,High
10595,3/22/2012,Summer,March,13,0,Thursday,Clear,23.78,27.275,78,6.0032,83,215,298,Weekday,High
10596,3/22/2012,Summer,March,14,0,Thursday,Clear,24.6,29.545,73,7.0015,96,161,257,Weekday,High
10597,3/22/2012,Summer,March,15,0,Thursday,Clear,25.42,30.305,69,12.998,102,202,304,Weekday,Medium
10598,3/22/2012,Summer,March,16,0,Thursday,Clear,26.24,30.305,65,12.998,125,300,425,Weekday,Medium
10599,3/22/2012,Summer,March,17,0,Thursday,Clear,27.06,31.06,65,11.0014,154,656,810,Weekday,Medium
10600,3/22/2012,Summer,March,18,0,Thursday,Clear,27.06,31.06,65,11.0014,147,654,801,Weekday,Medium
10601,3/22/2012,Summer,March,19,0,Thursday,Clear,27.06,31.06,61,0,117,469,586,Weekday,Medium
10602,3/22/2012,Summer,March,20,0,Thursday,Clear,25.42,29.545,73,19.0012,64,360,424,Weekday,High
10603,3/22/2012,Summer,March,21,0,Thursday,Clear,23.78,27.275,78,11.0014,66,308,374,Weekday,High
10604,3/22/2012,Summer,March,22,0,Thursday,Clear,22.96,26.515,83,12.998,56,164,220,Weekday,High
10605,3/22/2012,Summer,March,23,0,Thursday,Clear,22.96,26.515,83,6.0032,34,117,151,Weekday,High
10606,3/23/2012,Summer,March,0,0,Friday,Clear,22.96,26.515,83,0,30,65,95,Weekday,High
10607,3/23/2012,Summer,March,1,0,Friday,Clear,22.14,25.76,88,0,18,32,50,Weekday,High
10608,3/23/2012,Summer,March,2,0,Friday,Clear,22.14,25.76,88,6.0032,12,20,32,Weekday,High
10609,3/23/2012,Summer,March,3,0,Friday,Clear,21.32,25,88,7.0015,4,6,10,Weekday,High
10610,3/23/2012,Summer,March,4,0,Friday,Misty,20.5,24.24,94,7.0015,0,3,3,Weekday,High
10611,3/23/2012,Summer,March,5,0,Friday,Misty,20.5,24.24,94,0,5,29,34,Weekday,High
10612,3/23/2012,Summer,March,6,0,Friday,Misty,20.5,24.24,88,0,6,110,116,Weekday,High
10613,3/23/2012,Summer,March,7,0,Friday,Misty,20.5,24.24,93,8.9981,28,318,346,Weekday,High
10614,3/23/2012,Summer,March,8,0,Friday,Misty,20.5,24.24,94,8.9981,47,615,662,Weekday,High
10615,3/23/2012,Summer,March,9,0,Friday,Misty,21.32,25,90,6.0032,75,305,380,Weekday,High
10616,3/23/2012,Summer,March,10,0,Friday,Misty,22.96,26.515,88,7.0015,125,150,275,Weekday,High
10617,3/23/2012,Summer,March,11,0,Friday,Misty,25.42,29.545,73,7.0015,131,187,318,Weekday,High
10618,3/23/2012,Summer,March,12,0,Friday,Misty,27.06,31.06,61,15.0013,199,272,471,Weekday,Medium
10619,3/23/2012,Summer,March,13,0,Friday,Misty,28.7,32.575,48,0,172,256,428,Weekday,Medium
10620,3/23/2012,Summer,March,14,0,Friday,Misty,29.52,32.575,42,7.0015,208,224,432,Weekday,Medium
10621,3/23/2012,Summer,March,15,0,Friday,Misty,29.52,32.575,42,8.9981,191,281,472,Weekday,Medium
10622,3/23/2012,Summer,March,16,0,Friday,Misty,29.52,32.575,42,11.0014,219,370,589,Weekday,Medium
10623,3/23/2012,Summer,March,17,0,Friday,Misty,29.52,32.575,42,11.0014,264,693,957,Weekday,Medium
10624,3/23/2012,Summer,March,18,0,Friday,Clear,28.7,31.82,45,11.0014,237,593,830,Weekday,Medium
10625,3/23/2012,Summer,March,19,0,Friday,Clear,27.06,31.06,50,12.998,213,473,686,Weekday,Medium
10626,3/23/2012,Summer,March,20,0,Friday,Clear,27.06,31.06,47,8.9981,117,328,445,Weekday,Medium
10627,3/23/2012,Summer,March,21,0,Friday,Clear,25.42,31.06,53,7.0015,64,220,284,Weekday,Medium
10628,3/23/2012,Summer,March,22,0,Friday,Clear,24.6,30.305,64,19.0012,53,218,271,Weekday,Medium
10629,3/23/2012,Summer,March,23,0,Friday,Clear,24.6,29.545,69,16.9979,51,125,176,Weekday,Medium
10630,3/24/2012,Summer,March,0,0,Saturday,Clear,23.78,27.275,68,0,45,111,156,Weekend,Medium
10631,3/24/2012,Summer,March,1,0,Saturday,Clear,22.96,26.515,73,6.0032,20,108,128,Weekend,High
10632,3/24/2012,Summer,March,2,0,Saturday,Clear,22.14,25.76,77,7.0015,14,55,69,Weekend,High
10633,3/24/2012,Summer,March,3,0,Saturday,Clear,22.14,25.76,77,7.0015,10,22,32,Weekend,High
10634,3/24/2012,Summer,March,4,0,Saturday,Clear,21.32,25,83,6.0032,1,6,7,Weekend,High
10635,3/24/2012,Summer,March,5,0,Saturday,Misty,21.32,25,83,11.0014,0,4,4,Weekend,High
10636,3/24/2012,Summer,March,6,0,Saturday,Misty,21.32,25,83,11.0014,4,24,28,Weekend,High
10637,3/24/2012,Summer,March,7,0,Saturday,Misty,20.5,24.24,88,8.9981,25,45,70,Weekend,High
10638,3/24/2012,Summer,March,8,0,Saturday,Misty,20.5,24.24,94,12.998,41,113,154,Weekend,High
10639,3/24/2012,Summer,March,9,0,Saturday,Misty,21.32,25,83,8.9981,96,153,249,Weekend,High
10640,3/24/2012,Summer,March,10,0,Saturday,Misty,21.32,25,88,12.998,148,197,345,Weekend,High
10641,3/24/2012,Summer,March,11,0,Saturday,Misty,20.5,24.24,94,12.998,98,175,273,Weekend,High
10642,3/24/2012,Summer,March,12,0,Saturday,Light Rainsnow,21.32,25,94,15.0013,61,122,183,Weekend,High
10643,3/24/2012,Summer,March,13,0,Saturday,Light Rainsnow,21.32,25,94,16.9979,62,134,196,Weekend,High
10644,3/24/2012,Summer,March,14,0,Saturday,Light Rainsnow,21.32,25,88,23.9994,63,160,223,Weekend,High
10645,3/24/2012,Summer,March,15,0,Saturday,Light Rainsnow,20.5,24.24,94,27.9993,118,172,290,Weekend,High
10646,3/24/2012,Summer,March,16,0,Saturday,Light Rainsnow,20.5,24.24,94,19.9995,49,128,177,Weekend,High
10647,3/24/2012,Summer,March,17,0,Saturday,Light Rainsnow,20.5,24.24,88,15.0013,47,68,115,Weekend,High
10648,3/24/2012,Summer,March,18,0,Saturday,Light Rainsnow,18.86,22.725,94,15.0013,27,110,137,Weekend,High
10649,3/24/2012,Summer,March,19,0,Saturday,Light Rainsnow,18.86,22.725,94,8.9981,28,105,133,Weekend,High
10650,3/24/2012,Summer,March,20,0,Saturday,Light Rainsnow,18.04,21.97,100,12.998,31,80,111,Weekend,High
10651,3/24/2012,Summer,March,21,0,Saturday,Light Rainsnow,18.04,21.97,100,12.998,16,88,104,Weekend,High
10652,3/24/2012,Summer,March,22,0,Saturday,Light Rainsnow,18.04,21.97,100,16.9979,12,71,83,Weekend,High
10653,3/24/2012,Summer,March,23,0,Saturday,Misty,18.04,21.97,94,19.0012,17,88,105,Weekend,High
10654,3/25/2012,Summer,March,0,0,Sunday,Misty,18.04,21.97,94,19.0012,18,62,80,Weekend,High
10655,3/25/2012,Summer,March,1,0,Sunday,Misty,17.22,21.21,100,16.9979,24,65,89,Weekend,High
10656,3/25/2012,Summer,March,2,0,Sunday,Light Rainsnow,17.22,21.21,100,19.9995,6,29,35,Weekend,High
10657,3/25/2012,Summer,March,3,0,Sunday,Light Rainsnow,17.22,21.21,94,19.9995,8,10,18,Weekend,High
10658,3/25/2012,Summer,March,4,0,Sunday,Misty,17.22,21.21,94,22.0028,1,7,8,Weekend,High
10659,3/25/2012,Summer,March,5,0,Sunday,Misty,16.4,20.455,100,16.9979,0,6,6,Weekend,High
10660,3/25/2012,Summer,March,6,0,Sunday,Misty,16.4,20.455,100,16.9979,5,13,18,Weekend,High
10661,3/25/2012,Summer,March,7,0,Sunday,Misty,16.4,20.455,94,22.0028,14,25,39,Weekend,High
10662,3/25/2012,Summer,March,8,0,Sunday,Misty,16.4,20.455,94,22.0028,21,68,89,Weekend,High
10663,3/25/2012,Summer,March,9,0,Sunday,Misty,16.4,20.455,94,16.9979,26,92,118,Weekend,High
10664,3/25/2012,Summer,March,10,0,Sunday,Misty,16.4,20.455,87,22.0028,78,172,250,Weekend,High
10665,3/25/2012,Summer,March,11,0,Sunday,Misty,16.4,20.455,94,16.9979,106,217,323,Weekend,High
10666,3/25/2012,Summer,March,12,0,Sunday,Misty,16.4,20.455,94,15.0013,122,238,360,Weekend,High
10667,3/25/2012,Summer,March,13,0,Sunday,Misty,17.22,21.21,88,11.0014,110,257,367,Weekend,High
10668,3/25/2012,Summer,March,14,0,Sunday,Misty,18.04,21.97,88,11.0014,123,291,414,Weekend,High
10669,3/25/2012,Summer,March,15,0,Sunday,Misty,18.04,21.97,88,12.998,139,282,421,Weekend,High
10670,3/25/2012,Summer,March,16,0,Sunday,Clear,19.68,23.485,77,0,153,339,492,Weekend,High
10671,3/25/2012,Summer,March,17,0,Sunday,Clear,20.5,24.24,72,6.0032,146,273,419,Weekend,High
10672,3/25/2012,Summer,March,18,0,Sunday,Clear,20.5,24.24,72,6.0032,202,289,491,Weekend,High
10673,3/25/2012,Summer,March,19,0,Sunday,Clear,20.5,24.24,72,16.9979,114,261,375,Weekend,High
10674,3/25/2012,Summer,March,20,0,Sunday,Clear,19.68,23.485,77,15.0013,63,196,259,Weekend,High
10675,3/25/2012,Summer,March,21,0,Sunday,Clear,19.68,23.485,77,11.0014,25,124,149,Weekend,High
10676,3/25/2012,Summer,March,22,0,Sunday,Clear,18.86,22.725,82,8.9981,19,92,111,Weekend,High
10677,3/25/2012,Summer,March,23,0,Sunday,Clear,19.68,23.485,82,8.9981,9,56,65,Weekend,High
10678,3/26/2012,Summer,March,0,0,Monday,Misty,19.68,23.485,82,11.0014,10,23,33,Weekday,High
10679,3/26/2012,Summer,March,1,0,Monday,Clear,19.68,23.485,82,16.9979,18,10,28,Weekday,High
10680,3/26/2012,Summer,March,2,0,Monday,Clear,18.86,22.725,88,15.0013,14,6,20,Weekday,High
10681,3/26/2012,Summer,March,3,0,Monday,Clear,18.86,22.725,82,12.998,0,1,1,Weekday,High
10682,3/26/2012,Summer,March,4,0,Monday,Clear,18.04,21.97,82,11.0014,0,4,4,Weekday,High
10683,3/26/2012,Summer,March,5,0,Monday,Clear,18.04,21.97,77,11.0014,0,36,36,Weekday,High
10684,3/26/2012,Summer,March,6,0,Monday,Clear,17.22,21.21,82,12.998,7,110,117,Weekday,High
10685,3/26/2012,Summer,March,7,0,Monday,Clear,18.04,21.97,72,12.998,15,355,370,Weekday,High
10686,3/26/2012,Summer,March,8,0,Monday,Clear,18.04,21.97,62,15.0013,32,625,657,Weekday,Medium
10687,3/26/2012,Summer,March,9,0,Monday,Clear,18.86,22.725,47,19.0012,37,245,282,Weekday,Medium
10688,3/26/2012,Summer,March,10,0,Monday,Clear,20.5,24.24,36,39.0007,55,98,153,Weekday,Medium
10689,3/26/2012,Summer,March,11,0,Monday,Clear,19.68,23.485,31,39.0007,47,131,178,Weekday,Low
10690,3/26/2012,Summer,March,12,0,Monday,Clear,19.68,23.485,33,35.0008,63,216,279,Weekday,Low
10691,3/26/2012,Summer,March,13,0,Monday,Clear,19.68,23.485,29,46.0022,79,222,301,Weekday,Low
10692,3/26/2012,Summer,March,14,0,Monday,Clear,19.68,23.485,33,30.0026,58,159,217,Weekday,Low
10693,3/26/2012,Summer,March,15,0,Monday,Clear,19.68,23.485,29,40.9973,66,157,223,Weekday,Low
10694,3/26/2012,Summer,March,16,0,Monday,Clear,19.68,23.485,25,43.0006,60,245,305,Weekday,Low
10695,3/26/2012,Summer,March,17,0,Monday,Clear,18.86,22.725,24,30.0026,65,599,664,Weekday,Low
10696,3/26/2012,Summer,March,18,0,Monday,Clear,18.04,21.97,26,30.0026,90,594,684,Weekday,Low
10697,3/26/2012,Summer,March,19,0,Monday,Clear,17.22,21.21,24,23.9994,41,417,458,Weekday,Low
10698,3/26/2012,Summer,March,20,0,Monday,Clear,16.4,20.455,26,35.0008,12,209,221,Weekday,Low
10699,3/26/2012,Summer,March,21,0,Monday,Clear,15.58,19.695,25,32.9975,11,175,186,Weekday,Low
10700,3/26/2012,Summer,March,22,0,Monday,Clear,14.76,16.665,25,23.9994,13,80,93,Weekday,Low
10701,3/26/2012,Summer,March,23,0,Monday,Clear,13.94,14.395,25,35.0008,2,46,48,Weekday,Low
10702,3/27/2012,Summer,March,0,0,Tuesday,Clear,13.12,14.395,26,35.0008,1,9,10,Weekday,Low
10703,3/27/2012,Summer,March,1,0,Tuesday,Clear,12.3,13.635,26,31.0009,1,4,5,Weekday,Low
10704,3/27/2012,Summer,March,2,0,Tuesday,Clear,10.66,11.365,30,19.9995,1,6,7,Weekday,Low
10705,3/27/2012,Summer,March,3,0,Tuesday,Clear,10.66,11.365,30,22.0028,0,4,4,Weekday,Low
10706,3/27/2012,Summer,March,4,0,Tuesday,Clear,9.84,10.605,32,23.9994,0,3,3,Weekday,Low
10707,3/27/2012,Summer,March,5,0,Tuesday,Clear,9.02,10.605,37,19.0012,1,16,17,Weekday,Medium
10708,3/27/2012,Summer,March,6,0,Tuesday,Clear,9.02,11.365,37,12.998,5,96,101,Weekday,Medium
10709,3/27/2012,Summer,March,7,0,Tuesday,Clear,9.02,11.365,37,12.998,9,277,286,Weekday,Medium
10710,3/27/2012,Summer,March,8,0,Tuesday,Clear,9.02,10.605,37,19.9995,14,567,581,Weekday,Medium
10711,3/27/2012,Summer,March,9,0,Tuesday,Clear,9.84,11.365,38,12.998,8,259,267,Weekday,Medium
10712,3/27/2012,Summer,March,10,0,Tuesday,Clear,10.66,12.88,35,15.0013,20,118,138,Weekday,Low
10713,3/27/2012,Summer,March,11,0,Tuesday,Clear,12.3,15.15,31,11.0014,34,141,175,Weekday,Low
10714,3/27/2012,Summer,March,12,0,Tuesday,Clear,13.12,15.91,31,11.0014,34,186,220,Weekday,Low
10715,3/27/2012,Summer,March,13,0,Tuesday,Clear,14.76,17.425,27,0,46,165,211,Weekday,Low
10716,3/27/2012,Summer,March,14,0,Tuesday,Clear,16.4,20.455,24,8.9981,37,147,184,Weekday,Low
10717,3/27/2012,Summer,March,15,0,Tuesday,Clear,17.22,21.21,20,0,42,158,200,Weekday,Low
10718,3/27/2012,Summer,March,16,0,Tuesday,Clear,17.22,21.21,20,0,38,267,305,Weekday,Low
10719,3/27/2012,Summer,March,17,0,Tuesday,Clear,18.04,21.97,16,0,72,542,614,Weekday,Low
10720,3/27/2012,Summer,March,18,0,Tuesday,Clear,17.22,21.21,17,6.0032,67,577,644,Weekday,Low
10721,3/27/2012,Summer,March,19,0,Tuesday,Clear,17.22,21.21,17,0,40,377,417,Weekday,Low
10722,3/27/2012,Summer,March,20,0,Tuesday,Clear,17.22,21.21,17,6.0032,28,266,294,Weekday,Low
10723,3/27/2012,Summer,March,21,0,Tuesday,Clear,14.76,17.425,37,11.0014,21,200,221,Weekday,Medium
10724,3/27/2012,Summer,March,22,0,Tuesday,Clear,14.76,17.425,37,8.9981,7,127,134,Weekday,Medium
10725,3/27/2012,Summer,March,23,0,Tuesday,Clear,14.76,17.425,37,12.998,5,59,64,Weekday,Medium
10726,3/28/2012,Summer,March,0,0,Wednesday,Clear,14.76,16.665,40,19.0012,1,29,30,Weekday,Medium
10727,3/28/2012,Summer,March,1,0,Wednesday,Clear,14.76,16.665,46,19.9995,0,8,8,Weekday,Medium
10728,3/28/2012,Summer,March,2,0,Wednesday,Clear,13.94,15.15,49,19.9995,0,3,3,Weekday,Medium
10729,3/28/2012,Summer,March,3,0,Wednesday,Clear,13.94,15.15,42,22.0028,1,4,5,Weekday,Medium
10730,3/28/2012,Summer,March,4,0,Wednesday,Clear,14.76,16.665,43,19.9995,1,0,1,Weekday,Medium
10731,3/28/2012,Summer,March,5,0,Wednesday,Clear,14.76,16.665,43,19.9995,2,38,40,Weekday,Medium
10732,3/28/2012,Summer,March,6,0,Wednesday,Clear,14.76,16.665,46,23.9994,4,111,115,Weekday,Medium
10733,3/28/2012,Summer,March,7,0,Wednesday,Clear,14.76,16.665,46,22.0028,10,348,358,Weekday,Medium
10734,3/28/2012,Summer,March,8,0,Wednesday,Clear,15.58,19.695,46,23.9994,19,639,658,Weekday,Medium
10735,3/28/2012,Summer,March,9,0,Wednesday,Clear,16.4,20.455,43,30.0026,16,298,314,Weekday,Medium
10736,3/28/2012,Summer,March,10,0,Wednesday,Clear,18.86,22.725,41,27.9993,33,140,173,Weekday,Medium
10737,3/28/2012,Summer,March,11,0,Wednesday,Clear,20.5,24.24,42,26.0027,54,168,222,Weekday,Medium
10738,3/28/2012,Summer,March,12,0,Wednesday,Misty,22.14,25.76,39,23.9994,50,218,268,Weekday,Medium
10739,3/28/2012,Summer,March,13,0,Wednesday,Clear,22.96,26.515,43,22.0028,60,213,273,Weekday,Medium
10740,3/28/2012,Summer,March,14,0,Wednesday,Clear,25.42,31.06,38,23.9994,52,169,221,Weekday,Medium
10741,3/28/2012,Summer,March,15,0,Wednesday,Misty,25.42,31.06,41,19.9995,47,152,199,Weekday,Medium
10742,3/28/2012,Summer,March,16,0,Wednesday,Light Rainsnow,25.42,31.06,43,6.0032,51,170,221,Weekday,Medium
10743,3/28/2012,Summer,March,17,0,Wednesday,Clear,24.6,30.305,60,15.0013,72,532,604,Weekday,Medium
10744,3/28/2012,Summer,March,18,0,Wednesday,Clear,24.6,30.305,60,15.0013,61,580,641,Weekday,Medium
10745,3/28/2012,Summer,March,19,0,Wednesday,Clear,24.6,31.06,56,12.998,41,415,456,Weekday,Medium
10746,3/28/2012,Summer,March,20,0,Wednesday,Clear,24.6,31.06,56,19.9995,38,324,362,Weekday,Medium
10747,3/28/2012,Summer,March,21,0,Wednesday,Clear,23.78,27.275,60,16.9979,28,233,261,Weekday,Medium
10748,3/28/2012,Summer,March,22,0,Wednesday,Clear,22.96,26.515,64,8.9981,21,151,172,Weekday,Medium
10749,3/28/2012,Summer,March,23,0,Wednesday,Clear,22.14,25.76,68,8.9981,12,81,93,Weekday,Medium
10750,3/29/2012,Summer,March,0,0,Thursday,Clear,22.14,25.76,68,12.998,10,38,48,Weekday,Medium
10751,3/29/2012,Summer,March,1,0,Thursday,Clear,22.96,26.515,60,8.9981,15,18,33,Weekday,Medium
10752,3/29/2012,Summer,March,2,0,Thursday,Clear,24.6,30.305,28,19.9995,0,6,6,Weekday,Low
10753,3/29/2012,Summer,March,3,0,Thursday,Clear,23.78,27.275,28,16.9979,1,4,5,Weekday,Low
10754,3/29/2012,Summer,March,4,0,Thursday,Clear,21.32,25,36,16.9979,1,8,9,Weekday,Medium
10755,3/29/2012,Summer,March,5,0,Thursday,Clear,20.5,24.24,45,15.0013,2,30,32,Weekday,Medium
10756,3/29/2012,Summer,March,6,0,Thursday,Clear,18.86,22.725,59,16.9979,3,114,117,Weekday,Medium
10757,3/29/2012,Summer,March,7,0,Thursday,Clear,18.86,22.725,51,23.9994,14,353,367,Weekday,Medium
10758,3/29/2012,Summer,March,8,0,Thursday,Clear,18.86,22.725,47,27.9993,26,628,654,Weekday,Medium
10759,3/29/2012,Summer,March,9,0,Thursday,Clear,19.68,23.485,48,27.9993,22,299,321,Weekday,Medium
10760,3/29/2012,Summer,March,10,0,Thursday,Clear,18.86,22.725,47,30.0026,42,124,166,Weekday,Medium
10761,3/29/2012,Summer,March,11,0,Thursday,Clear,20.5,24.24,45,27.9993,54,166,220,Weekday,Medium
10762,3/29/2012,Summer,March,12,0,Thursday,Clear,20.5,24.24,42,32.9975,64,228,292,Weekday,Medium
10763,3/29/2012,Summer,March,13,0,Thursday,Clear,18.86,22.725,44,22.0028,50,223,273,Weekday,Medium
10764,3/29/2012,Summer,March,14,0,Thursday,Clear,20.5,24.24,42,23.9994,63,175,238,Weekday,Medium
10765,3/29/2012,Summer,March,15,0,Thursday,Clear,21.32,25,39,23.9994,109,198,307,Weekday,Medium
10766,3/29/2012,Summer,March,16,0,Thursday,Clear,21.32,25,36,22.0028,67,321,388,Weekday,Medium
10767,3/29/2012,Summer,March,17,0,Thursday,Clear,21.32,25,38,26.0027,83,620,703,Weekday,Medium
10768,3/29/2012,Summer,March,18,0,Thursday,Clear,20.5,24.24,39,19.9995,83,598,681,Weekday,Medium
10769,3/29/2012,Summer,March,19,0,Thursday,Clear,19.68,23.485,39,19.0012,47,421,468,Weekday,Medium
10770,3/29/2012,Summer,March,20,0,Thursday,Clear,18.86,22.725,38,19.9995,34,301,335,Weekday,Medium
10771,3/29/2012,Summer,March,21,0,Thursday,Clear,18.04,21.97,44,19.0012,10,214,224,Weekday,Medium
10772,3/29/2012,Summer,March,22,0,Thursday,Clear,17.22,21.21,44,19.0012,17,135,152,Weekday,Medium
10773,3/29/2012,Summer,March,23,0,Thursday,Clear,17.22,21.21,47,19.9995,17,77,94,Weekday,Medium
10774,3/30/2012,Summer,March,0,0,Friday,Clear,16.4,20.455,47,19.9995,10,49,59,Weekday,Medium
10775,3/30/2012,Summer,March,1,0,Friday,Clear,15.58,19.695,50,19.0012,6,21,27,Weekday,Medium
10776,3/30/2012,Summer,March,2,0,Friday,Clear,14.76,16.665,53,19.9995,1,6,7,Weekday,Medium
10777,3/30/2012,Summer,March,3,0,Friday,Clear,13.94,16.665,61,8.9981,0,7,7,Weekday,Medium
10778,3/30/2012,Summer,March,4,0,Friday,Clear,13.94,17.425,53,6.0032,1,1,2,Weekday,Medium
10779,3/30/2012,Summer,March,5,0,Friday,Clear,13.12,16.665,61,6.0032,0,26,26,Weekday,Medium
10780,3/30/2012,Summer,March,6,0,Friday,Clear,13.12,16.665,57,8.9981,5,81,86,Weekday,Medium
10781,3/30/2012,Summer,March,7,0,Friday,Clear,13.12,15.91,57,11.0014,9,280,289,Weekday,Medium
10782,3/30/2012,Summer,March,8,0,Friday,Clear,13.12,15.91,66,11.0014,38,555,593,Weekday,Medium
10783,3/30/2012,Summer,March,9,0,Friday,Clear,13.94,16.665,57,11.0014,29,292,321,Weekday,Medium
10784,3/30/2012,Summer,March,10,0,Friday,Misty,14.76,18.18,57,7.0015,50,137,187,Weekday,Medium
